violation_date,borough,count_violation_by_date_borough
12/26/2019,Staten Island,6
12/27/2019,Bronx,13
12/27/2019,Manhattan,19
12/27/2019,Queens,12
12/27/2019,Staten Island,2
12/28/2019,Brooklyn,6
12/28/2019,Manhattan,6
12/28/2019,Queens,13
12/29/2019,Manhattan,20
12/29/2019,Queens,42
12/30/2019,Bronx,10
12/30/2019,Brooklyn,28
12/30/2019,Manhattan,14
12/30/2019,Queens,18
12/30/2019,Staten Island,3
12/30/2019,Unknown,1
12/31/2019,Brooklyn,1
12/31/2019,Bronx,11
12/31/2019,Brooklyn,24
12/31/2019,Queens,16
1/2/2020,Bronx,21
1/2/2020,Brooklyn,37
1/2/2020,Manhattan,45
1/2/2020,Queens,8
1/2/2020,Staten Island,8
1/3/2020,Bronx,31
1/3/2020,Brooklyn,2
1/3/2020,Manhattan,34
1/3/2020,Queens,4
1/3/2020,Staten Island,5
1/4/2020,Bronx,5
1/4/2020,Bronx,12
1/4/2020,Manhattan,30
1/4/2020,Queens,4
1/5/2020,Bronx,18
1/5/2020,Brooklyn,14
1/5/2020,Manhattan,6
1/6/2020,Bronx,19
1/6/2020,Brooklyn,20
1/6/2020,Manhattan,1
1/6/2020,Outside NYC,2
1/6/2020,Queens,14
1/6/2020,Staten Island,2
1/7/2020,Brooklyn,36
1/7/2020,Manhattan,1
1/7/2020,Queens,36
1/8/2020,Bronx,24
1/8/2020,Brooklyn,24
1/8/2020,Manhattan,55
1/8/2020,Queens,6
1/9/2020,Bronx,12
1/9/2020,Brooklyn,42
1/9/2020,Manhattan,51
1/9/2020,Staten Island,2
1/10/2020,Bronx,40
1/10/2020,Brooklyn,16
1/10/2020,Manhattan,21
1/10/2020,Staten Island,7
1/11/2020,Bronx,8
1/11/2020,Brooklyn,24
1/11/2020,Manhattan,5
1/12/2020,Bronx,30
1/12/2020,Brooklyn,32
1/12/2020,Manhattan,10
1/13/2020,Bronx,15
1/13/2020,Brooklyn,38
1/13/2020,Manhattan,27
1/13/2020,Queens,26
1/14/2020,Bronx,15
1/14/2020,Brooklyn,41
1/14/2020,Queens,24
1/15/2020,Bronx,5
1/15/2020,Brooklyn,40
1/15/2020,Manhattan,51
1/15/2020,Queens,23
1/16/2020,Bronx,2
1/16/2020,Brooklyn,31
1/16/2020,Manhattan,67
1/16/2020,Queens,5
1/16/2020,Staten Island,7
1/17/2020,Bronx,11
1/17/2020,Brooklyn,8
1/17/2020,Manhattan,45
1/17/2020,Outside NYC,1
1/17/2020,Queens,6
1/17/2020,Staten Island,5
1/18/2020,Manhattan,4
1/18/2020,Queens,13
1/21/2020,Bronx,14
1/21/2020,Brooklyn,37
1/21/2020,Queens,14
1/21/2020,Staten Island,1
1/22/2020,Bronx,33
1/22/2020,Brooklyn,37
1/22/2020,Manhattan,40
1/22/2020,Queens,28
1/22/2020,Staten Island,6
1/23/2020,Bronx,25
1/23/2020,Brooklyn,32
1/23/2020,Manhattan,63
1/23/2020,Queens,1
1/24/2020,Bronx,13
1/24/2020,Brooklyn,4
1/24/2020,Manhattan,40
1/24/2020,Queens,10
1/25/2020,Bronx,16
1/25/2020,Brooklyn,6
1/25/2020,Manhattan,15
1/26/2020,Bronx,27
1/26/2020,Brooklyn,18
1/27/2020,Bronx,30
1/27/2020,Brooklyn,40
1/27/2020,Manhattan,36
1/27/2020,Queens,27
1/27/2020,Staten Island,9
1/28/2020,Bronx,14
1/28/2020,Brooklyn,60
1/28/2020,Queens,24
1/29/2020,Bronx,15
1/29/2020,Brooklyn,58
1/29/2020,Manhattan,35
1/29/2020,Queens,26
1/29/2020,Staten Island,3
1/30/2020,Bronx,13
1/30/2020,Brooklyn,54
1/30/2020,Manhattan,50
1/30/2020,Queens,1
1/30/2020,Staten Island,2
1/31/2020,Bronx,12
1/31/2020,Manhattan,50
1/31/2020,Queens,18
1/31/2020,Staten Island,4
2/1/2020,Brooklyn,20
2/1/2020,Manhattan,4
2/1/2020,Queens,4
2/2/2020,Bronx,14
2/2/2020,Brooklyn,11
2/2/2020,Queens,12
2/2/2020,Staten Island,13
2/3/2020,Bronx,17
2/3/2020,Brooklyn,44
2/3/2020,Manhattan,62
2/3/2020,Queens,13
2/3/2020,Staten Island,7
2/4/2020,Bronx,19
2/4/2020,Brooklyn,44
2/4/2020,Queens,17
2/5/2020,Bronx,12
2/5/2020,Brooklyn,55
2/5/2020,Manhattan,61
2/5/2020,Queens,33
2/5/2020,Staten Island,4
2/6/2020,Bronx,36
2/6/2020,Brooklyn,64
2/6/2020,Manhattan,84
2/6/2020,Queens,4
2/6/2020,Staten Island,3
2/7/2020,Bronx,21
2/7/2020,Brooklyn,32
2/7/2020,Manhattan,64
2/7/2020,Queens,7
2/7/2020,Staten Island,4
2/8/2020,Brooklyn,13
2/8/2020,Manhattan,21
2/8/2020,Queens,18
2/9/2020,Bronx,11
2/9/2020,Manhattan,9
2/9/2020,Queens,5
2/10/2020,Bronx,18
2/10/2020,Brooklyn,43
2/10/2020,Manhattan,28
2/10/2020,Queens,13
2/10/2020,Staten Island,1
2/11/2020,Bronx,16
2/11/2020,Brooklyn,53
2/11/2020,Outside NYC,1
2/11/2020,Queens,15
2/12/2020,Bronx,7
2/12/2020,Brooklyn,56
2/12/2020,Manhattan,54
2/12/2020,Queens,32
2/12/2020,Staten Island,3
2/13/2020,Bronx,37
2/13/2020,Brooklyn,67
2/13/2020,Manhattan,116
2/13/2020,Queens,2
2/13/2020,Staten Island,7
2/14/2020,Bronx,40
2/14/2020,Brooklyn,1
2/14/2020,Manhattan,27
2/14/2020,Queens,20
2/14/2020,Staten Island,6
2/15/2020,Bronx,22
2/15/2020,Brooklyn,6
2/15/2020,Manhattan,18
2/15/2020,Queens,2
2/18/2020,Bronx,16
2/18/2020,Brooklyn,38
2/18/2020,Manhattan,5
2/18/2020,Queens,25
2/19/2020,Bronx,16
2/19/2020,Brooklyn,54
2/19/2020,Manhattan,65
2/19/2020,Queens,39
2/19/2020,Staten Island,1
2/20/2020,Bronx,21
2/20/2020,Brooklyn,30
2/20/2020,Manhattan,63
2/20/2020,Queens,3
2/20/2020,Staten Island,2
2/21/2020,Bronx,26
2/21/2020,Brooklyn,20
2/21/2020,Manhattan,35
2/21/2020,Queens,15
2/21/2020,Staten Island,4
2/22/2020,Bronx,3
2/24/2020,Bronx,34
2/24/2020,Brooklyn,27
2/24/2020,Manhattan,39
2/24/2020,Queens,36
2/24/2020,Staten Island,19
2/25/2020,Bronx,39
2/25/2020,Brooklyn,48
2/25/2020,Manhattan,4
2/25/2020,Queens,39
2/26/2020,Bronx,12
2/26/2020,Brooklyn,55
2/26/2020,Manhattan,36
2/26/2020,Queens,13
2/26/2020,Staten Island,7
2/27/2020,Bronx,19
2/27/2020,Brooklyn,27
2/27/2020,Manhattan,36
2/27/2020,Queens,7
2/27/2020,Staten Island,13
2/28/2020,Bronx,1
2/28/2020,Bronx,8
2/28/2020,Brooklyn,13
2/28/2020,Manhattan,40
2/28/2020,Queens,8
2/28/2020,Staten Island,10
2/29/2020,Bronx,6
2/29/2020,Bronx,25
2/29/2020,Brooklyn,8
3/2/2020,Bronx,28
3/2/2020,Brooklyn,23
3/2/2020,Manhattan,27
3/2/2020,Queens,19
3/2/2020,Staten Island,2
3/3/2020,Brooklyn,1
3/3/2020,Bronx,15
3/3/2020,Brooklyn,42
3/3/2020,Manhattan,14
3/3/2020,Queens,27
3/4/2020,Bronx,3
3/4/2020,Brooklyn,60
3/4/2020,Manhattan,50
3/4/2020,Queens,30
3/4/2020,Staten Island,3
3/5/2020,Bronx,26
3/5/2020,Brooklyn,43
3/5/2020,Manhattan,46
3/5/2020,Queens,3
3/5/2020,Staten Island,5
3/6/2020,Bronx,21
3/6/2020,Brooklyn,32
3/6/2020,Manhattan,17
3/6/2020,Queens,14
3/7/2020,Bronx,17
3/7/2020,Brooklyn,4
3/7/2020,Manhattan,1
3/7/2020,Staten Island,2
3/9/2020,Bronx,20
3/9/2020,Brooklyn,22
3/9/2020,Manhattan,20
3/9/2020,Queens,10
3/10/2020,Bronx,37
3/10/2020,Brooklyn,50
3/10/2020,Manhattan,2
3/10/2020,Queens,23
3/10/2020,Staten Island,9
3/11/2020,Bronx,13
3/11/2020,Brooklyn,59
3/11/2020,Manhattan,51
3/11/2020,Outside NYC,1
3/11/2020,Queens,19
3/11/2020,Staten Island,4
3/12/2020,Bronx,14
3/12/2020,Brooklyn,42
3/12/2020,Manhattan,55
3/12/2020,Queens,8
3/13/2020,Bronx,26
3/13/2020,Brooklyn,10
3/13/2020,Manhattan,24
3/13/2020,Queens,4
3/13/2020,Staten Island,6
3/14/2020,Bronx,2
3/14/2020,Brooklyn,10
3/14/2020,Manhattan,2
3/14/2020,Queens,3
3/16/2020,Brooklyn,8
3/16/2020,Queens,2
3/17/2020,Bronx,1
3/17/2020,Manhattan,1
3/17/2020,Queens,3
3/18/2020,Bronx,1
3/18/2020,Manhattan,1
3/18/2020,Queens,3
3/19/2020,Bronx,1
3/19/2020,Manhattan,3
3/19/2020,Staten Island,2
3/20/2020,Manhattan,3
3/20/2020,Queens,3
3/22/2020,Manhattan,3
3/23/2020,Brooklyn,2
3/23/2020,Manhattan,1
3/24/2020,Brooklyn,3
3/24/2020,Queens,4
3/25/2020,Bronx,3
3/25/2020,Brooklyn,1
3/25/2020,Manhattan,4
3/25/2020,Queens,5
3/26/2020,Bronx,1
3/26/2020,Manhattan,8
3/26/2020,Queens,1
3/27/2020,Brooklyn,1
3/27/2020,Manhattan,2
3/27/2020,Queens,5
3/30/2020,Bronx,1
3/30/2020,Brooklyn,4
3/30/2020,Manhattan,5
3/30/2020,Outside NYC,1
3/30/2020,Queens,5
3/31/2020,Brooklyn,5
3/31/2020,Outside NYC,2
3/31/2020,Queens,5
4/1/2020,Bronx,1
4/1/2020,Brooklyn,4
4/1/2020,Manhattan,5
4/1/2020,Outside NYC,1
4/1/2020,Staten Island,1
4/2/2020,Brooklyn,3
4/2/2020,Manhattan,1
4/2/2020,Queens,4
4/3/2020,Brooklyn,2
4/3/2020,Manhattan,3
4/3/2020,Queens,6
4/5/2020,Manhattan,4
4/5/2020,Queens,2
4/6/2020,Bronx,1
4/6/2020,Brooklyn,5
4/6/2020,Manhattan,3
4/6/2020,Queens,2
4/7/2020,Brooklyn,3
4/8/2020,Bronx,1
4/8/2020,Queens,3
4/9/2020,Manhattan,2
4/9/2020,Queens,2
4/10/2020,Brooklyn,1
4/11/2020,Bronx,7
4/11/2020,Queens,3
4/12/2020,Bronx,6
4/13/2020,Brooklyn,5
4/13/2020,Queens,11
4/14/2020,Bronx,2
4/14/2020,Brooklyn,4
4/14/2020,Manhattan,4
4/14/2020,Queens,2
4/15/2020,Bronx,1
4/15/2020,Brooklyn,7
4/15/2020,Manhattan,7
4/16/2020,Bronx,2
4/17/2020,Queens,2
4/17/2020,Staten Island,2
4/18/2020,Bronx,9
4/18/2020,Brooklyn,2
4/18/2020,Manhattan,5
4/20/2020,Brooklyn,5
4/20/2020,Queens,1
4/21/2020,Bronx,2
4/21/2020,Brooklyn,1
4/21/2020,Manhattan,1
4/22/2020,Queens,1
4/23/2020,Bronx,1
4/23/2020,Brooklyn,5
4/23/2020,Manhattan,2
4/24/2020,Queens,4
4/25/2020,Brooklyn,1
4/25/2020,Manhattan,8
4/27/2020,Brooklyn,4
4/27/2020,Outside NYC,2
4/27/2020,Queens,2
4/28/2020,Bronx,6
4/28/2020,Brooklyn,10
4/28/2020,Outside NYC,1
4/28/2020,Staten Island,1
4/29/2020,Brooklyn,2
4/29/2020,Queens,3
4/30/2020,Bronx,1
4/30/2020,Brooklyn,3
4/30/2020,Queens,5
5/1/2020,Brooklyn,1
5/1/2020,Manhattan,3
5/1/2020,Queens,1
5/2/2020,Bronx,11
5/2/2020,Brooklyn,4
5/2/2020,Manhattan,8
5/3/2020,Brooklyn,5
5/4/2020,Bronx,1
5/4/2020,Brooklyn,1
5/4/2020,Queens,4
5/5/2020,Bronx,2
5/5/2020,Brooklyn,3
5/5/2020,Queens,1
5/6/2020,Brooklyn,8
5/7/2020,Manhattan,8
5/7/2020,Queens,4
5/7/2020,Staten Island,3
5/8/2020,Bronx,8
5/8/2020,Brooklyn,9
5/8/2020,Manhattan,9
5/8/2020,Queens,2
5/11/2020,Brooklyn,2
5/11/2020,Manhattan,6
5/11/2020,Queens,1
5/12/2020,Brooklyn,2
5/12/2020,Queens,5
5/13/2020,Brooklyn,4
5/13/2020,Manhattan,10
5/13/2020,Queens,1
5/14/2020,Bronx,3
5/14/2020,Brooklyn,4
5/14/2020,Queens,5
5/15/2020,Bronx,1
5/15/2020,Manhattan,5
5/15/2020,Staten Island,1
5/18/2020,Bronx,12
5/18/2020,Brooklyn,14
5/18/2020,Manhattan,7
5/18/2020,Queens,2
5/19/2020,Bronx,3
5/19/2020,Brooklyn,4
5/19/2020,Manhattan,5
5/19/2020,Queens,2
5/20/2020,Brooklyn,4
5/20/2020,Manhattan,7
5/20/2020,Queens,5
5/21/2020,Bronx,2
5/21/2020,Brooklyn,6
5/21/2020,Manhattan,2
5/21/2020,Queens,2
5/22/2020,Bronx,6
5/22/2020,Manhattan,9
5/22/2020,Queens,6
5/22/2020,Staten Island,1
5/26/2020,Bronx,11
5/26/2020,Brooklyn,9
5/26/2020,Manhattan,7
5/26/2020,Queens,10
5/27/2020,Brooklyn,4
5/27/2020,Manhattan,5
5/27/2020,Queens,6
5/28/2020,Bronx,9
5/28/2020,Brooklyn,5
5/28/2020,Manhattan,2
5/28/2020,Queens,4
5/29/2020,Bronx,6
5/29/2020,Brooklyn,1
5/29/2020,Manhattan,4
5/29/2020,Queens,2
6/1/2020,Bronx,1
6/1/2020,Brooklyn,21
6/1/2020,Manhattan,8
6/1/2020,Outside NYC,1
6/1/2020,Queens,1
6/2/2020,Bronx,1
6/2/2020,Brooklyn,1
6/2/2020,Manhattan,3
6/2/2020,Queens,1
6/3/2020,Brooklyn,7
6/3/2020,Manhattan,1
6/3/2020,Outside NYC,1
6/3/2020,Queens,2
6/4/2020,Bronx,1
6/4/2020,Brooklyn,1
6/4/2020,Manhattan,2
6/4/2020,Queens,3
6/5/2020,Bronx,5
6/5/2020,Manhattan,5
6/8/2020,Brooklyn,5
6/8/2020,Manhattan,4
6/8/2020,Queens,3
6/9/2020,Bronx,4
6/9/2020,Brooklyn,2
6/9/2020,Manhattan,5
6/10/2020,Bronx,3
6/10/2020,Brooklyn,2
6/10/2020,Manhattan,4
6/10/2020,Queens,1
6/11/2020,Bronx,7
6/11/2020,Brooklyn,3
6/11/2020,Manhattan,3
6/12/2020,Bronx,4
6/12/2020,Manhattan,1
6/15/2020,Bronx,4
6/15/2020,Brooklyn,6
6/15/2020,Manhattan,3
6/15/2020,Queens,2
6/16/2020,Bronx,5
6/16/2020,Brooklyn,2
6/17/2020,Brooklyn,2
6/17/2020,Manhattan,1
6/17/2020,Queens,3
6/18/2020,Bronx,3
6/18/2020,Brooklyn,8
6/18/2020,Manhattan,1
6/18/2020,Staten Island,2
6/19/2020,Bronx,4
6/19/2020,Manhattan,1
6/19/2020,Queens,2
6/22/2020,Bronx,3
6/22/2020,Brooklyn,5
6/22/2020,Manhattan,2
6/23/2020,Bronx,2
6/23/2020,Brooklyn,3
6/23/2020,Manhattan,3
6/23/2020,Outside NYC,1
6/23/2020,Queens,3
6/23/2020,Staten Island,2
6/24/2020,Brooklyn,5
6/24/2020,Manhattan,5
6/24/2020,Queens,4
6/25/2020,Bronx,1
6/25/2020,Brooklyn,3
6/25/2020,Manhattan,3
6/25/2020,Staten Island,1
6/26/2020,Bronx,7
6/26/2020,Queens,4
6/29/2020,Manhattan,4
6/29/2020,Queens,1
7/1/2020,Bronx,1
7/1/2020,Manhattan,12
7/1/2020,Outside NYC,1
7/1/2020,Queens,2
7/2/2020,Bronx,4
7/2/2020,Brooklyn,5
7/2/2020,Manhattan,1
7/2/2020,Outside NYC,3
7/6/2020,Bronx,2
7/6/2020,Brooklyn,1
7/6/2020,Manhattan,1
7/7/2020,Bronx,6
7/7/2020,Brooklyn,3
7/7/2020,Manhattan,2
7/7/2020,Queens,4
7/8/2020,Brooklyn,3
7/9/2020,Bronx,3
7/9/2020,Manhattan,2
7/9/2020,Queens,1
7/10/2020,Bronx,3
7/10/2020,Manhattan,5
7/10/2020,Queens,2
7/13/2020,Bronx,3
7/13/2020,Brooklyn,1
7/13/2020,Manhattan,5
7/13/2020,Queens,7
7/14/2020,Bronx,1
7/14/2020,Bronx,3
7/14/2020,Brooklyn,5
7/14/2020,Outside NYC,1
7/14/2020,Queens,1
7/15/2020,Brooklyn,4
7/15/2020,Manhattan,1
7/15/2020,Unknown,1
7/16/2020,Bronx,6
7/16/2020,Brooklyn,5
7/16/2020,Manhattan,1
7/16/2020,Queens,3
7/17/2020,Bronx,1
7/17/2020,Queens,1
7/21/2020,Bronx,2
7/21/2020,Brooklyn,16
7/21/2020,Queens,5
7/21/2020,Staten Island,1
7/22/2020,Bronx,10
7/22/2020,Brooklyn,11
7/22/2020,Manhattan,4
7/22/2020,Outside NYC,1
7/22/2020,Queens,24
7/22/2020,Staten Island,2
7/23/2020,Bronx,3
7/23/2020,Brooklyn,9
7/23/2020,Manhattan,24
7/23/2020,Queens,17
7/23/2020,Staten Island,2
7/24/2020,Bronx,6
7/24/2020,Brooklyn,4
7/24/2020,Queens,21
7/24/2020,Staten Island,2
7/27/2020,Bronx,6
7/27/2020,Brooklyn,3
7/27/2020,Manhattan,1
7/27/2020,Queens,1
7/27/2020,Staten Island,9
7/28/2020,Bronx,11
7/28/2020,Brooklyn,16
7/28/2020,Manhattan,1
7/28/2020,Queens,13
7/29/2020,Brooklyn,35
7/29/2020,Manhattan,32
7/29/2020,Queens,17
7/29/2020,Unknown,2
7/30/2020,Bronx,9
7/30/2020,Brooklyn,16
7/30/2020,Manhattan,8
7/30/2020,Queens,7
7/31/2020,Bronx,7
7/31/2020,Manhattan,10
7/31/2020,Queens,22
8/3/2020,Manhattan,27
8/3/2020,Outside NYC,1
8/3/2020,Queens,9
8/4/2020,Bronx,6
8/4/2020,Brooklyn,24
8/4/2020,Queens,8
8/4/2020,Unknown,6
8/5/2020,Brooklyn,27
8/5/2020,Manhattan,6
8/5/2020,Queens,33
8/6/2020,Bronx,5
8/6/2020,Brooklyn,5
8/6/2020,Manhattan,8
8/6/2020,Outside NYC,1
8/6/2020,Queens,15
8/6/2020,Staten Island,4
8/6/2020,Unknown,4
8/7/2020,Bronx,7
8/7/2020,Manhattan,3
8/7/2020,Queens,16
8/10/2020,Brooklyn,9
8/10/2020,Manhattan,7
8/10/2020,Queens,10
8/10/2020,Staten Island,5
8/11/2020,Bronx,2
8/11/2020,Brooklyn,24
8/11/2020,Queens,18
8/11/2020,Staten Island,1
8/11/2020,Unknown,2
8/12/2020,Brooklyn,25
8/12/2020,Queens,25
8/12/2020,Unknown,4
8/13/2020,Bronx,7
8/13/2020,Brooklyn,3
8/13/2020,Manhattan,8
8/13/2020,Queens,16
8/13/2020,Unknown,4
8/14/2020,Bronx,4
8/14/2020,Manhattan,4
8/14/2020,Unknown,1
8/17/2020,Bronx,5
8/17/2020,Brooklyn,11
8/17/2020,Manhattan,30
8/17/2020,Queens,30
8/17/2020,Staten Island,5
8/17/2020,Unknown,3
8/18/2020,Bronx,13
8/18/2020,Brooklyn,10
8/18/2020,Queens,21
8/18/2020,Staten Island,4
8/18/2020,Unknown,4
8/19/2020,Brooklyn,18
8/19/2020,Manhattan,14
8/19/2020,Queens,29
8/19/2020,Staten Island,4
8/19/2020,Unknown,1
8/20/2020,Bronx,12
8/20/2020,Brooklyn,13
8/20/2020,Manhattan,20
8/20/2020,Queens,31
8/20/2020,Unknown,3
8/21/2020,Bronx,9
8/21/2020,Manhattan,7
8/21/2020,Queens,26
8/24/2020,Bronx,10
8/24/2020,Brooklyn,7
8/24/2020,Manhattan,7
8/24/2020,Queens,34
8/24/2020,Staten Island,1
8/26/2020,Bronx,14
8/26/2020,Brooklyn,21
8/26/2020,Queens,30
8/26/2020,Unknown,8
8/27/2020,Bronx,3
8/27/2020,Brooklyn,20
8/27/2020,Manhattan,18
8/27/2020,Queens,32
8/28/2020,Bronx,13
8/28/2020,Manhattan,5
8/28/2020,Queens,34
8/31/2020,Bronx,31
8/31/2020,Brooklyn,15
8/31/2020,Manhattan,5
8/31/2020,Outside NYC,1
8/31/2020,Queens,32
8/31/2020,Staten Island,9
8/31/2020,Unknown,6
9/1/2020,Bronx,9
9/1/2020,Brooklyn,8
9/1/2020,Queens,14
9/2/2020,Bronx,1
9/2/2020,Brooklyn,7
9/2/2020,Manhattan,19
9/2/2020,Queens,44
9/3/2020,Bronx,27
9/3/2020,Brooklyn,26
9/3/2020,Manhattan,16
9/3/2020,Queens,7
9/3/2020,Staten Island,1
9/4/2020,Bronx,10
9/4/2020,Manhattan,11
9/4/2020,Queens,28
9/8/2020,Bronx,22
9/8/2020,Brooklyn,5
9/8/2020,Manhattan,5
9/8/2020,Queens,12
9/9/2020,Brooklyn,20
9/9/2020,Manhattan,26
9/9/2020,Queens,24
9/9/2020,Staten Island,1
9/9/2020,Unknown,3
9/10/2020,Bronx,11
9/10/2020,Brooklyn,18
9/10/2020,Manhattan,22
9/10/2020,Queens,11
9/11/2020,Bronx,4
9/11/2020,Manhattan,20
9/11/2020,Queens,22
9/11/2020,Unknown,2
9/14/2020,Bronx,11
9/14/2020,Brooklyn,10
9/14/2020,Manhattan,10
9/14/2020,Queens,34
9/14/2020,Staten Island,9
9/15/2020,Bronx,11
9/15/2020,Brooklyn,36
9/15/2020,Manhattan,22
9/15/2020,Outside NYC,2
9/15/2020,Queens,44
9/15/2020,Staten Island,7
9/16/2020,Bronx,10
9/16/2020,Brooklyn,35
9/16/2020,Manhattan,20
9/16/2020,Queens,56
9/16/2020,Staten Island,4
9/17/2020,Bronx,19
9/17/2020,Brooklyn,17
9/17/2020,Manhattan,16
9/17/2020,Outside NYC,2
9/17/2020,Queens,22
9/17/2020,Staten Island,2
9/17/2020,Unknown,1
9/18/2020,Bronx,15
9/18/2020,Manhattan,12
9/18/2020,Outside NYC,1
9/18/2020,Queens,27
9/18/2020,Staten Island,2
9/18/2020,Unknown,3
9/21/2020,Bronx,12
9/21/2020,Brooklyn,25
9/21/2020,Manhattan,32
9/21/2020,Queens,41
9/21/2020,Staten Island,1
9/22/2020,Bronx,10
9/22/2020,Brooklyn,39
9/22/2020,Queens,50
9/23/2020,Bronx,1
9/23/2020,Brooklyn,45
9/23/2020,Manhattan,35
9/23/2020,Queens,56
9/23/2020,Staten Island,3
9/24/2020,Bronx,20
9/24/2020,Brooklyn,46
9/24/2020,Queens,11
9/24/2020,Staten Island,14
9/25/2020,Bronx,8
9/25/2020,Brooklyn,11
9/25/2020,Manhattan,2
9/25/2020,Outside NYC,1
9/25/2020,Queens,26
9/25/2020,Unknown,3
9/28/2020,Bronx,66
9/28/2020,Brooklyn,8
9/28/2020,Manhattan,26
9/28/2020,Queens,35
9/28/2020,Staten Island,9
9/29/2020,Bronx,11
9/29/2020,Brooklyn,11
9/29/2020,Manhattan,15
9/29/2020,Queens,45
9/29/2020,Staten Island,7
9/29/2020,Unknown,1
9/30/2020,Brooklyn,40
9/30/2020,Manhattan,34
9/30/2020,Queens,42
9/30/2020,Unknown,3
10/1/2020,Bronx,12
10/1/2020,Brooklyn,19
10/1/2020,Manhattan,15
10/1/2020,Queens,18
10/1/2020,Staten Island,3
10/2/2020,Bronx,7
10/2/2020,Manhattan,5
10/2/2020,Queens,66
10/5/2020,Bronx,6
10/5/2020,Brooklyn,10
10/5/2020,Manhattan,8
10/5/2020,Queens,17
10/6/2020,Bronx,21
10/6/2020,Brooklyn,23
10/6/2020,Queens,14
10/7/2020,Brooklyn,14
10/7/2020,Manhattan,8
10/7/2020,Queens,11
10/7/2020,Staten Island,4
10/8/2020,Bronx,20
10/8/2020,Brooklyn,10
10/8/2020,Outside NYC,1
10/8/2020,Unknown,1
10/9/2020,Bronx,15
10/9/2020,Brooklyn,3
10/9/2020,Manhattan,2
10/9/2020,Queens,7
10/10/2020,Queens,20
10/13/2020,Bronx,11
10/13/2020,Brooklyn,6
10/13/2020,Queens,16
10/14/2020,Brooklyn,16
10/14/2020,Manhattan,20
10/15/2020,Bronx,18
10/15/2020,Brooklyn,2
10/15/2020,Manhattan,9
10/16/2020,Bronx,21
10/16/2020,Brooklyn,1
10/16/2020,Manhattan,9
10/16/2020,Queens,17
10/17/2020,Brooklyn,2
10/19/2020,Bronx,13
10/19/2020,Brooklyn,4
10/19/2020,Queens,29
10/20/2020,Bronx,7
10/20/2020,Brooklyn,7
10/20/2020,Outside NYC,1
10/20/2020,Queens,41
10/21/2020,Bronx,9
10/21/2020,Brooklyn,15
10/21/2020,Manhattan,4
10/21/2020,Queens,37
10/21/2020,Unknown,1
10/22/2020,Bronx,5
10/22/2020,Brooklyn,18
10/22/2020,Manhattan,5
10/22/2020,Unknown,4
10/23/2020,Bronx,17
10/23/2020,Manhattan,9
10/23/2020,Queens,41
10/26/2020,Bronx,11
10/26/2020,Brooklyn,43
10/26/2020,Manhattan,9
10/26/2020,Queens,30
10/26/2020,Staten Island,2
10/27/2020,Bronx,10
10/27/2020,Brooklyn,19
10/27/2020,Manhattan,1
10/27/2020,Queens,35
10/28/2020,Bronx,20
10/28/2020,Brooklyn,15
10/28/2020,Manhattan,29
10/28/2020,Queens,34
10/28/2020,Staten Island,5
10/29/2020,Bronx,20
10/29/2020,Brooklyn,7
10/29/2020,Manhattan,23
10/29/2020,Queens,3
10/29/2020,Unknown,3
10/30/2020,Bronx,15
10/30/2020,Brooklyn,1
10/30/2020,Manhattan,15
10/30/2020,Queens,16
11/2/2020,Bronx,12
11/2/2020,Brooklyn,8
11/2/2020,Manhattan,26
11/2/2020,Queens,43
11/2/2020,Unknown,2
11/4/2020,Bronx,9
11/4/2020,Brooklyn,6
11/4/2020,Queens,33
11/5/2020,Bronx,6
11/5/2020,Brooklyn,11
11/5/2020,Manhattan,23
11/5/2020,Queens,5
11/6/2020,Bronx,12
11/6/2020,Manhattan,9
11/6/2020,Queens,39
11/9/2020,Bronx,6
11/9/2020,Brooklyn,14
11/9/2020,Manhattan,13
11/9/2020,Queens,32
11/10/2020,Brooklyn,14
11/10/2020,Manhattan,2
11/10/2020,Queens,28
11/10/2020,Staten Island,1
11/12/2020,Bronx,3
11/12/2020,Brooklyn,15
11/12/2020,Manhattan,11
11/13/2020,Bronx,14
11/13/2020,Brooklyn,3
11/13/2020,Manhattan,12
11/13/2020,Queens,31
11/16/2020,Bronx,8
11/16/2020,Brooklyn,11
11/16/2020,Manhattan,1
11/16/2020,Queens,15
11/16/2020,Staten Island,4
11/17/2020,Bronx,9
11/17/2020,Brooklyn,8
11/17/2020,Queens,24
11/17/2020,Staten Island,1
11/18/2020,Brooklyn,16
11/18/2020,Queens,15
11/18/2020,Staten Island,6
11/19/2020,Bronx,6
11/19/2020,Brooklyn,8
11/19/2020,Manhattan,19
11/20/2020,Bronx,5
11/20/2020,Brooklyn,1
11/20/2020,Manhattan,15
11/20/2020,Queens,16
11/20/2020,Staten Island,5
11/23/2020,Bronx,6
11/23/2020,Brooklyn,5
11/23/2020,Manhattan,7
11/23/2020,Queens,7
11/24/2020,Bronx,19
11/24/2020,Brooklyn,11
11/24/2020,Queens,10
11/25/2020,Brooklyn,13
11/25/2020,Manhattan,8
11/25/2020,Queens,21
11/27/2020,Queens,22
11/28/2020,Manhattan,13
11/30/2020,Bronx,11
11/30/2020,Brooklyn,3
11/30/2020,Manhattan,11
11/30/2020,Queens,22
12/1/2020,Bronx,9
12/1/2020,Brooklyn,16
12/1/2020,Manhattan,2
12/1/2020,Queens,15
12/2/2020,Bronx,28
